personid,gendername,racename,statename,incomebracket,lifeexp,year
7746,Male,White,"South Carolina",50001to75000,75,2013
7747,Male,White,"South Carolina",50001to75000,75,2014
7748,Male,White,"South Carolina",50001to75000,75,2015
7749,Male,White,"South Carolina",50001to75000,75,2016
7750,Male,White,"South Carolina",50001to75000,75,2017
7751,Male,White,"South Carolina",75001andmore,76,2008
7752,Male,White,"South Carolina",75001andmore,76,2009
7753,Male,White,"South Carolina",75001andmore,76,2010
7754,Male,White,"South Carolina",75001andmore,76,2011
7755,Male,White,"South Carolina",75001andmore,76,2012
7756,Male,White,"South Carolina",75001andmore,76,2013
7757,Male,White,"South Carolina",75001andmore,76,2014
7758,Male,White,"South Carolina",75001andmore,76,2015
7759,Male,White,"South Carolina",75001andmore,76,2016
7760,Male,White,"South Carolina",75001andmore,76,2017
7761,Male,White,"South Dakota",1to25000,75,2008
7762,Male,White,"South Dakota",1to25000,75,2009
7763,Male,White,"South Dakota",1to25000,75,2010
7764,Male,White,"South Dakota",1to25000,75,2011
7765,Male,White,"South Dakota",1to25000,75,2012
7766,Male,White,"South Dakota",1to25000,75,2013
7767,Male,White,"South Dakota",1to25000,75,2014
7768,Male,White,"South Dakota",1to25000,75,2015
7769,Male,White,"South Dakota",1to25000,75,2016
7770,Male,White,"South Dakota",1to25000,75,2017
7771,Male,White,"South Dakota",25000to50000,77,2008
7772,Male,White,"South Dakota",25000to50000,77,2009
7773,Male,White,"South Dakota",25000to50000,77,2010
7774,Male,White,"South Dakota",25000to50000,77,2011
7775,Male,White,"South Dakota",25000to50000,77,2012
7776,Male,White,"South Dakota",25000to50000,77,2013
7777,Male,White,"South Dakota",25000to50000,77,2014
7778,Male,White,"South Dakota",25000to50000,77,2015
7779,Male,White,"South Dakota",25000to50000,77,2016
7780,Male,White,"South Dakota",25000to50000,77,2017
7781,Male,White,"South Dakota",50001to75000,78,2008
7782,Male,White,"South Dakota",50001to75000,78,2009
7783,Male,White,"South Dakota",50001to75000,78,2010
7784,Male,White,"South Dakota",50001to75000,78,2011
7785,Male,White,"South Dakota",50001to75000,78,2012
7786,Male,White,"South Dakota",50001to75000,78,2013
7787,Male,White,"South Dakota",50001to75000,78,2014
7788,Male,White,"South Dakota",50001to75000,78,2015
7789,Male,White,"South Dakota",50001to75000,78,2016
7790,Male,White,"South Dakota",50001to75000,78,2017
7791,Male,White,"South Dakota",75001andmore,79,2008
7792,Male,White,"South Dakota",75001andmore,79,2009
7793,Male,White,"South Dakota",75001andmore,79,2010
7794,Male,White,"South Dakota",75001andmore,79,2011
7795,Male,White,"South Dakota",75001andmore,79,2012
7796,Male,White,"South Dakota",75001andmore,79,2013
7797,Male,White,"South Dakota",75001andmore,79,2014
7798,Male,White,"South Dakota",75001andmore,79,2015
7799,Male,White,"South Dakota",75001andmore,79,2016
7800,Male,White,"South Dakota",75001andmore,79,2017
7801,Male,White,Tennessee,1to25000,74,2008
7802,Male,White,Tennessee,1to25000,74,2009
7803,Male,White,Tennessee,1to25000,74,2010
7804,Male,White,Tennessee,1to25000,74,2011
7805,Male,White,Tennessee,1to25000,74,2012
7806,Male,White,Tennessee,1to25000,74,2013
7807,Male,White,Tennessee,1to25000,74,2014
7808,Male,White,Tennessee,1to25000,74,2015
7809,Male,White,Tennessee,1to25000,74,2016
7810,Male,White,Tennessee,1to25000,74,2017
7811,Male,White,Tennessee,25000to50000,75,2008
7812,Male,White,Tennessee,25000to50000,75,2009
7813,Male,White,Tennessee,25000to50000,75,2010
7814,Male,White,Tennessee,25000to50000,75,2011
7815,Male,White,Tennessee,25000to50000,75,2012
7816,Male,White,Tennessee,25000to50000,75,2013
7817,Male,White,Tennessee,25000to50000,75,2014
7818,Male,White,Tennessee,25000to50000,75,2015
7819,Male,White,Tennessee,25000to50000,75,2016
7820,Male,White,Tennessee,25000to50000,75,2017
7821,Male,White,Tennessee,50001to75000,76,2008
7822,Male,White,Tennessee,50001to75000,76,2009
7823,Male,White,Tennessee,50001to75000,76,2010
7824,Male,White,Tennessee,50001to75000,76,2011
7825,Male,White,Tennessee,50001to75000,76,2012
7826,Male,White,Tennessee,50001to75000,76,2013
7827,Male,White,Tennessee,50001to75000,76,2014
7828,Male,White,Tennessee,50001to75000,76,2015
7829,Male,White,Tennessee,50001to75000,76,2016
7830,Male,White,Tennessee,50001to75000,76,2017
7831,Male,White,Tennessee,75001andmore,76,2008
7832,Male,White,Tennessee,75001andmore,76,2009
7833,Male,White,Tennessee,75001andmore,76,2010
7834,Male,White,Tennessee,75001andmore,76,2011
7835,Male,White,Tennessee,75001andmore,76,2012
7836,Male,White,Tennessee,75001andmore,76,2013
7837,Male,White,Tennessee,75001andmore,76,2014
7838,Male,White,Tennessee,75001andmore,76,2015
7839,Male,White,Tennessee,75001andmore,76,2016
7840,Male,White,Tennessee,75001andmore,76,2017
7841,Male,White,Texas,1to25000,74,2008
7842,Male,White,Texas,1to25000,74,2009
7843,Male,White,Texas,1to25000,74,2010
7844,Male,White,Texas,1to25000,74,2011
7845,Male,White,Texas,1to25000,74,2012
7846,Male,White,Texas,1to25000,74,2013
7847,Male,White,Texas,1to25000,74,2014
7848,Male,White,Texas,1to25000,74,2015
7849,Male,White,Texas,1to25000,74,2016
7850,Male,White,Texas,1to25000,74,2017
7851,Male,White,Texas,25000to50000,75,2008
7852,Male,White,Texas,25000to50000,75,2009
7853,Male,White,Texas,25000to50000,75,2010
7854,Male,White,Texas,25000to50000,75,2011
7855,Male,White,Texas,25000to50000,75,2012
7856,Male,White,Texas,25000to50000,75,2013
7857,Male,White,Texas,25000to50000,75,2014
7858,Male,White,Texas,25000to50000,75,2015
7859,Male,White,Texas,25000to50000,75,2016
7860,Male,White,Texas,25000to50000,75,2017
7861,Male,White,Texas,50001to75000,76,2008
7862,Male,White,Texas,50001to75000,76,2009
7863,Male,White,Texas,50001to75000,76,2010
7864,Male,White,Texas,50001to75000,76,2011
7865,Male,White,Texas,50001to75000,76,2012
7866,Male,White,Texas,50001to75000,76,2013
7867,Male,White,Texas,50001to75000,76,2014
7868,Male,White,Texas,50001to75000,76,2015
7869,Male,White,Texas,50001to75000,76,2016
7870,Male,White,Texas,50001to75000,76,2017
7871,Male,White,Texas,75001andmore,77,2008
7872,Male,White,Texas,75001andmore,77,2009
7873,Male,White,Texas,75001andmore,77,2010
7874,Male,White,Texas,75001andmore,77,2011
7875,Male,White,Texas,75001andmore,77,2012
7876,Male,White,Texas,75001andmore,77,2013
7877,Male,White,Texas,75001andmore,77,2014
7878,Male,White,Texas,75001andmore,77,2015
7879,Male,White,Texas,75001andmore,77,2016
7880,Male,White,Texas,75001andmore,77,2017
7881,Male,White,Utah,1to25000,76,2008
7882,Male,White,Utah,1to25000,76,2009
7883,Male,White,Utah,1to25000,76,2010
7884,Male,White,Utah,1to25000,76,2011
7885,Male,White,Utah,1to25000,76,2012
7886,Male,White,Utah,1to25000,76,2013
7887,Male,White,Utah,1to25000,76,2014
7888,Male,White,Utah,1to25000,76,2015
7889,Male,White,Utah,1to25000,76,2016
7890,Male,White,Utah,1to25000,76,2017
7891,Male,White,Utah,25000to50000,78,2008
7892,Male,White,Utah,25000to50000,78,2009
7893,Male,White,Utah,25000to50000,78,2010
7894,Male,White,Utah,25000to50000,78,2011
7895,Male,White,Utah,25000to50000,78,2012
7896,Male,White,Utah,25000to50000,78,2013
7897,Male,White,Utah,25000to50000,78,2014
7898,Male,White,Utah,25000to50000,78,2015
7899,Male,White,Utah,25000to50000,78,2016
7900,Male,White,Utah,25000to50000,78,2017
7901,Male,White,Utah,50001to75000,79,2008
7902,Male,White,Utah,50001to75000,79,2009
7903,Male,White,Utah,50001to75000,79,2010
7904,Male,White,Utah,50001to75000,79,2011
7905,Male,White,Utah,50001to75000,79,2012
7906,Male,White,Utah,50001to75000,79,2013
7907,Male,White,Utah,50001to75000,79,2014
7908,Male,White,Utah,50001to75000,79,2015
7909,Male,White,Utah,50001to75000,79,2016
7910,Male,White,Utah,50001to75000,79,2017
7911,Male,White,Utah,75001andmore,79,2008
7912,Male,White,Utah,75001andmore,79,2009
7913,Male,White,Utah,75001andmore,79,2010
7914,Male,White,Utah,75001andmore,79,2011
7915,Male,White,Utah,75001andmore,79,2012
7916,Male,White,Utah,75001andmore,79,2013
7917,Male,White,Utah,75001andmore,79,2014
7918,Male,White,Utah,75001andmore,79,2015
7919,Male,White,Utah,75001andmore,79,2016
7920,Male,White,Utah,75001andmore,79,2017
7921,Male,White,Vermont,1to25000,76,2008
7922,Male,White,Vermont,1to25000,76,2009
7923,Male,White,Vermont,1to25000,76,2010
7924,Male,White,Vermont,1to25000,76,2011
7925,Male,White,Vermont,1to25000,76,2012
7926,Male,White,Vermont,1to25000,76,2013
7927,Male,White,Vermont,1to25000,76,2014
7928,Male,White,Vermont,1to25000,76,2015
7929,Male,White,Vermont,1to25000,76,2016
7930,Male,White,Vermont,1to25000,76,2017
7931,Male,White,Vermont,25000to50000,76,2008
7932,Male,White,Vermont,25000to50000,76,2009
7933,Male,White,Vermont,25000to50000,76,2010
7934,Male,White,Vermont,25000to50000,76,2011
7935,Male,White,Vermont,25000to50000,76,2012
7936,Male,White,Vermont,25000to50000,76,2013
7937,Male,White,Vermont,25000to50000,76,2014
7938,Male,White,Vermont,25000to50000,76,2015
7939,Male,White,Vermont,25000to50000,76,2016
7940,Male,White,Vermont,25000to50000,76,2017
7941,Male,White,Vermont,50001to75000,77,2008
7942,Male,White,Vermont,50001to75000,77,2009
7943,Male,White,Vermont,50001to75000,77,2010
7944,Male,White,Vermont,50001to75000,77,2011
7945,Male,White,Vermont,50001to75000,77,2012
7946,Male,White,Vermont,50001to75000,77,2013
7947,Male,White,Vermont,50001to75000,77,2014
7948,Male,White,Vermont,50001to75000,77,2015
7949,Male,White,Vermont,50001to75000,77,2016
7950,Male,White,Vermont,50001to75000,77,2017
7951,Male,White,Vermont,75001andmore,79,2008
7952,Male,White,Vermont,75001andmore,79,2009
7953,Male,White,Vermont,75001andmore,79,2010
7954,Male,White,Vermont,75001andmore,79,2011
7955,Male,White,Vermont,75001andmore,79,2012
7956,Male,White,Vermont,75001andmore,79,2013
7957,Male,White,Vermont,75001andmore,79,2014
7958,Male,White,Vermont,75001andmore,79,2015
7959,Male,White,Vermont,75001andmore,79,2016
7960,Male,White,Vermont,75001andmore,79,2017
7961,Male,White,Virginia,1to25000,74,2008
7962,Male,White,Virginia,1to25000,74,2009
7963,Male,White,Virginia,1to25000,74,2010
7964,Male,White,Virginia,1to25000,74,2011
7965,Male,White,Virginia,1to25000,74,2012
7966,Male,White,Virginia,1to25000,74,2013
7967,Male,White,Virginia,1to25000,74,2014
7968,Male,White,Virginia,1to25000,74,2015
7969,Male,White,Virginia,1to25000,74,2016
7970,Male,White,Virginia,1to25000,74,2017
7971,Male,White,Virginia,25000to50000,75,2008
7972,Male,White,Virginia,25000to50000,75,2009
7973,Male,White,Virginia,25000to50000,75,2010
7974,Male,White,Virginia,25000to50000,75,2011
7975,Male,White,Virginia,25000to50000,75,2012
7976,Male,White,Virginia,25000to50000,75,2013
7977,Male,White,Virginia,25000to50000,75,2014
7978,Male,White,Virginia,25000to50000,75,2015
7979,Male,White,Virginia,25000to50000,75,2016
7980,Male,White,Virginia,25000to50000,75,2017
7981,Male,White,Virginia,50001to75000,76,2008
7982,Male,White,Virginia,50001to75000,76,2009
7983,Male,White,Virginia,50001to75000,76,2010
7984,Male,White,Virginia,50001to75000,76,2011
7985,Male,White,Virginia,50001to75000,76,2012
7986,Male,White,Virginia,50001to75000,76,2013
7987,Male,White,Virginia,50001to75000,76,2014
7988,Male,White,Virginia,50001to75000,76,2015
7989,Male,White,Virginia,50001to75000,76,2016
7990,Male,White,Virginia,50001to75000,76,2017
7991,Male,White,Virginia,75001andmore,77,2008
7992,Male,White,Virginia,75001andmore,77,2009
7993,Male,White,Virginia,75001andmore,77,2010
7994,Male,White,Virginia,75001andmore,77,2011
7995,Male,White,Virginia,75001andmore,77,2012
7996,Male,White,Virginia,75001andmore,77,2013
7997,Male,White,Virginia,75001andmore,77,2014
7998,Male,White,Virginia,75001andmore,77,2015
7999,Male,White,Virginia,75001andmore,77,2016
8000,Male,White,Virginia,75001andmore,77,2017
8001,Male,White,Washington,1to25000,75,2008
8002,Male,White,Washington,1to25000,75,2009
8003,Male,White,Washington,1to25000,75,2010
8004,Male,White,Washington,1to25000,75,2011
8005,Male,White,Washington,1to25000,75,2012
8006,Male,White,Washington,1to25000,75,2013
8007,Male,White,Washington,1to25000,75,2014
8008,Male,White,Washington,1to25000,75,2015
8009,Male,White,Washington,1to25000,75,2016
8010,Male,White,Washington,1to25000,75,2017
8011,Male,White,Washington,25000to50000,77,2008
8012,Male,White,Washington,25000to50000,77,2009
8013,Male,White,Washington,25000to50000,77,2010
8014,Male,White,Washington,25000to50000,77,2011
8015,Male,White,Washington,25000to50000,77,2012
8016,Male,White,Washington,25000to50000,77,2013
8017,Male,White,Washington,25000to50000,77,2014
8018,Male,White,Washington,25000to50000,77,2015
8019,Male,White,Washington,25000to50000,77,2016
8020,Male,White,Washington,25000to50000,77,2017
8021,Male,White,Washington,50001to75000,78,2008
8022,Male,White,Washington,50001to75000,78,2009
8023,Male,White,Washington,50001to75000,78,2010
8024,Male,White,Washington,50001to75000,78,2011
8025,Male,White,Washington,50001to75000,78,2012
8026,Male,White,Washington,50001to75000,78,2013
8027,Male,White,Washington,50001to75000,78,2014
8028,Male,White,Washington,50001to75000,78,2015
8029,Male,White,Washington,50001to75000,78,2016
8030,Male,White,Washington,50001to75000,78,2017
8031,Male,White,Washington,75001andmore,78,2008
8032,Male,White,Washington,75001andmore,78,2009
8033,Male,White,Washington,75001andmore,78,2010
8034,Male,White,Washington,75001andmore,78,2011
8035,Male,White,Washington,75001andmore,78,2012
8036,Male,White,Washington,75001andmore,78,2013
8037,Male,White,Washington,75001andmore,78,2014
8038,Male,White,Washington,75001andmore,78,2015
8039,Male,White,Washington,75001andmore,78,2016
8040,Male,White,Washington,75001andmore,78,2017
8041,Male,White,"West Virginia",1to25000,73,2008
8042,Male,White,"West Virginia",1to25000,73,2009
8043,Male,White,"West Virginia",1to25000,73,2010
8044,Male,White,"West Virginia",1to25000,73,2011
8045,Male,White,"West Virginia",1to25000,73,2012
8046,Male,White,"West Virginia",1to25000,73,2013
8047,Male,White,"West Virginia",1to25000,73,2014
8048,Male,White,"West Virginia",1to25000,73,2015
8049,Male,White,"West Virginia",1to25000,73,2016
8050,Male,White,"West Virginia",1to25000,73,2017
8051,Male,White,"West Virginia",25000to50000,75,2008
8052,Male,White,"West Virginia",25000to50000,75,2009
8053,Male,White,"West Virginia",25000to50000,75,2010
8054,Male,White,"West Virginia",25000to50000,75,2011
8055,Male,White,"West Virginia",25000to50000,75,2012
8056,Male,White,"West Virginia",25000to50000,75,2013
8057,Male,White,"West Virginia",25000to50000,75,2014
8058,Male,White,"West Virginia",25000to50000,75,2015
8059,Male,White,"West Virginia",25000to50000,75,2016
8060,Male,White,"West Virginia",25000to50000,75,2017
8061,Male,White,"West Virginia",50001to75000,76,2008
8062,Male,White,"West Virginia",50001to75000,76,2009
8063,Male,White,"West Virginia",50001to75000,76,2010
8064,Male,White,"West Virginia",50001to75000,76,2011
8065,Male,White,"West Virginia",50001to75000,76,2012
8066,Male,White,"West Virginia",50001to75000,76,2013
8067,Male,White,"West Virginia",50001to75000,76,2014
8068,Male,White,"West Virginia",50001to75000,76,2015
8069,Male,White,"West Virginia",50001to75000,76,2016
8070,Male,White,"West Virginia",50001to75000,76,2017
8071,Male,White,"West Virginia",75001andmore,76,2008
8072,Male,White,"West Virginia",75001andmore,76,2009
8073,Male,White,"West Virginia",75001andmore,76,2010
8074,Male,White,"West Virginia",75001andmore,76,2011
8075,Male,White,"West Virginia",75001andmore,76,2012
8076,Male,White,"West Virginia",75001andmore,76,2013
8077,Male,White,"West Virginia",75001andmore,76,2014
8078,Male,White,"West Virginia",75001andmore,76,2015
8079,Male,White,"West Virginia",75001andmore,76,2016
8080,Male,White,"West Virginia",75001andmore,76,2017
8081,Male,White,Wisconsin,1to25000,75,2008
8082,Male,White,Wisconsin,1to25000,75,2009
8083,Male,White,Wisconsin,1to25000,75,2010
8084,Male,White,Wisconsin,1to25000,75,2011
8085,Male,White,Wisconsin,1to25000,75,2012
8086,Male,White,Wisconsin,1to25000,75,2013
8087,Male,White,Wisconsin,1to25000,75,2014
8088,Male,White,Wisconsin,1to25000,75,2015
8089,Male,White,Wisconsin,1to25000,75,2016
8090,Male,White,Wisconsin,1to25000,75,2017
8091,Male,White,Wisconsin,25000to50000,77,2008
8092,Male,White,Wisconsin,25000to50000,77,2009
8093,Male,White,Wisconsin,25000to50000,77,2010
8094,Male,White,Wisconsin,25000to50000,77,2011
8095,Male,White,Wisconsin,25000to50000,77,2012
8096,Male,White,Wisconsin,25000to50000,77,2013
8097,Male,White,Wisconsin,25000to50000,77,2014
8098,Male,White,Wisconsin,25000to50000,77,2015
8099,Male,White,Wisconsin,25000to50000,77,2016
8100,Male,White,Wisconsin,25000to50000,77,2017
8101,Male,White,Wisconsin,50001to75000,77,2008
8102,Male,White,Wisconsin,50001to75000,77,2009
8103,Male,White,Wisconsin,50001to75000,77,2010
8104,Male,White,Wisconsin,50001to75000,77,2011
8105,Male,White,Wisconsin,50001to75000,77,2012
8106,Male,White,Wisconsin,50001to75000,77,2013
8107,Male,White,Wisconsin,50001to75000,77,2014
8108,Male,White,Wisconsin,50001to75000,77,2015
8109,Male,White,Wisconsin,50001to75000,77,2016
8110,Male,White,Wisconsin,50001to75000,77,2017
8111,Male,White,Wisconsin,75001andmore,78,2008
8112,Male,White,Wisconsin,75001andmore,78,2009
8113,Male,White,Wisconsin,75001andmore,78,2010
8114,Male,White,Wisconsin,75001andmore,78,2011
8115,Male,White,Wisconsin,75001andmore,78,2012
8116,Male,White,Wisconsin,75001andmore,78,2013
8117,Male,White,Wisconsin,75001andmore,78,2014
8118,Male,White,Wisconsin,75001andmore,78,2015
8119,Male,White,Wisconsin,75001andmore,78,2016
8120,Male,White,Wisconsin,75001andmore,78,2017
8121,Male,White,Wyoming,1to25000,75,2008
8122,Male,White,Wyoming,1to25000,75,2009
8123,Male,White,Wyoming,1to25000,75,2010
8124,Male,White,Wyoming,1to25000,75,2011
8125,Male,White,Wyoming,1to25000,75,2012
8126,Male,White,Wyoming,1to25000,75,2013
8127,Male,White,Wyoming,1to25000,75,2014
8128,Male,White,Wyoming,1to25000,75,2015
8129,Male,White,Wyoming,1to25000,75,2016
8130,Male,White,Wyoming,1to25000,75,2017
8131,Male,White,Wyoming,25000to50000,76,2008
8132,Male,White,Wyoming,25000to50000,76,2009
8133,Male,White,Wyoming,25000to50000,76,2010
8134,Male,White,Wyoming,25000to50000,76,2011
8135,Male,White,Wyoming,25000to50000,76,2012
8136,Male,White,Wyoming,25000to50000,76,2013
8137,Male,White,Wyoming,25000to50000,76,2014
8138,Male,White,Wyoming,25000to50000,76,2015
8139,Male,White,Wyoming,25000to50000,76,2016
8140,Male,White,Wyoming,25000to50000,76,2017
8141,Male,White,Wyoming,50001to75000,78,2008
8142,Male,White,Wyoming,50001to75000,78,2009
8143,Male,White,Wyoming,50001to75000,78,2010
8144,Male,White,Wyoming,50001to75000,78,2011
8145,Male,White,Wyoming,50001to75000,78,2012
8146,Male,White,Wyoming,50001to75000,78,2013
8147,Male,White,Wyoming,50001to75000,78,2014
8148,Male,White,Wyoming,50001to75000,78,2015
